n,x,y,radius
8.530000000000000000e+02,2.162869303601053783e-01,9.709376435337410127e-01,9.947361177093404505e-01
8.540000000000000000e+02,2.648338125367924456e-01,9.576959529069013488e-01,9.936390121553354549e-01
8.550000000000000000e+02,3.127186101821375352e-01,9.420600223977945165e-01,9.926076843115716475e-01
8.560000000000000000e+02,3.598216113020272777e-01,9.240689418326931692e-01,9.916526615805457689e-01
8.570000000000000000e+02,4.060250583936619306e-01,9.037676889130100699e-01,9.907837218922905809e-01
8.580000000000000000e+02,4.512134428393124175e-01,8.812070167710444046e-01,9.900097865200268021e-01
8.590000000000000000e+02,4.952737936778646155e-01,8.564433270871512072e-01,9.893388212418297023e-01
8.600000000000000000e+02,5.380959600322221537e-01,8.295385290855401550e-01,9.887777472417147440e-01
8.610000000000000000e+02,5.795728864864991836e-01,8.005598847612152014e-01,9.883323630435171259e-01
8.620000000000000000e+02,6.196008807245599881e-01,7.695798407249871964e-01,9.880072786396602025e-01
8.630000000000000000e+02,6.580798727608093701e-01,7.366758470869467779e-01,9.878058628162487143e-01
8.640000000000000000e+02,6.949136651151567312e-01,7.019301638311888913e-01,9.877302044889889610e-01
8.650000000000000000e+02,7.300101733067161369e-01,6.654296551658530623e-01,9.877810886555015157e-01
8.660000000000000000e+02,7.632816560650087512e-01,6.272655723626026081e-01,9.879579873439587878e-01
8.670000000000000000e+02,7.946449346831389038e-01,5.875333256284456240e-01,9.882590657016970814e-01
8.680000000000000000e+02,8.240216009645612294e-01,5.463322455802175348e-01,9.886812031271362544e-01
8.690000000000000000e+02,8.513382132435720617e-01,5.037653349180388762e-01,9.892200291107341448e-01
8.700000000000000000e+02,8.765264799894739722e-01,4.599390109185651498e-01,9.898699732224862657e-01
8.710000000000000000e+02,8.995234305354021798e-01,4.149628393917950131e-01,9.906243284708280417e-01
8.720000000000000000e+02,9.202715725049919193e-01,3.689492607665454393e-01,9.914753270661811335e-01
8.730000000000000000e+02,9.387190355433191469e-01,3.220133089893794653e-01,9.924142274562920418e-01
8.740000000000000000e+02,9.548197009927881229e-01,2.742723239397400481e-01,9.934314113632923826e-01
8.750000000000000000e+02,9.685333171897750892e-01,2.258456580802512825e-01,9.945164894461686611e-01
8.760000000000000000e+02,9.798256000937876076e-01,1.768543780755618966e-01,9.956584141379234421e-01
8.770000000000000000e+02,9.886683189975656871e-01,1.274209621256836011e-01,9.968455981637813768e-01
8.780000000000000000e+02,9.950393671038498811e-01,7.766899377049110709e-02,9.980660372338849839e-01
8.790000000000000000e+02,9.989228167923744905e-01,2.772285293087237840e-02,9.993074354186696207e-01
8.800000000000000000e+02,1.000308959438918066e+00,-2.229259504107352491e-02,1.000557331754375889e+00
8.810000000000000000e+02,9.991943296868643909e-01,-7.225231152541675139e-02,1.001803226686332815e+00
8.820000000000000000e+02,9.955817141105935963e-01,-1.220313972309464423e-01,1.003032707034783089e+00
8.830000000000000000e+02,9.894801442490462895e-01,-1.715054044433987623e-01,1.004233568258105613e+00
8.840000000000000000e+02,9.809048740268763167e-01,-2.205506481447425671e-01,1.005393932887377328e+00
8.850000000000000000e+02,9.698773416196392327e-01,-2.690445152257245343e-01,1.006502364110598347e+00
8.860000000000000000e+02,9.564251158583529921e-01,-3.168657710186422172e-01,1.007547973591283785e+00
8.870000000000000000e+02,9.405818273074209035e-01,-3.638948623840132512e-01,1.008520522711584100e+00
8.880000000000000000e+02,9.223870841882202409e-01,-4.100142165934242966e-01,1.009410516532281088e+00
8.890000000000000000e+02,9.018863733585490428e-01,-4.551085352613517543e-01,1.010209289859071324e+00
8.900000000000000000e+02,8.791309465954814106e-01,-4.990650825911258082e-01,1.010909084895152299e+00
8.910000000000000000e+02,8.541776924659251202e-01,-5.417739672144220586e-01,1.011503120043465875e+00
8.920000000000000000e+02,8.270889941052039784e-01,-5.831284169196822020e-01,1.011985649497666007e+00
8.930000000000000000e+02,7.979325732592198461e-01,-6.230250455826431555e-01,1.012352013329027134e+00
8.940000000000000000e+02,7.667813209800876662e-01,-6.613641116316475443e-01,1.012598677837516448e+00
8.950000000000000000e+02,7.337131153985052556e-01,-6.980497674015727627e-01,1.012723265989860622e+00
8.960000000000000000e+02,6.988106270284266675e-01,-7.329902987529941516e-01,1.012724577816627614e+00
8.970000000000000000e+02,6.621611120907769932e-01,-7.660983543575330401e-01,1.012602600685290843e+00
8.980000000000000000e+02,6.238561943729002968e-01,-7.972911640761780605e-01,1.012358509408295193e+00
8.990000000000000000e+02,5.839916361690913327e-01,-8.264907458846326715e-01,1.011994656185687846e+00
9.000000000000000000e+02,5.426670988748596436e-01,-8.536241008283756981e-01,1.011514550422439429e+00
9.010000000000000000e+02,4.999858938334408309e-01,-8.786233955200477563e-01,1.010922828502553328e+00
9.020000000000000000e+02,4.560547240574384098e-01,-9.014261317229196324e-01,1.010225213646963383e+00
9.030000000000000000e+02,4.109834174712924115e-01,-9.219753025964843030e-01,1.009428466031279115e+00
9.040000000000000000e+02,3.648846523414681631e-01,-9.402195352135577222e-01,1.008540323393939842e+00
9.050000000000000000e+02,3.178736755807902714e-01,-9.561132189925972691e-01,1.007569432426186573e+00
9.060000000000000000e+02,2.700680146311604246e-01,-9.696166197241552487e-01,1.006525271303266189e+00
9.070000000000000000e+02,2.215871836449526677e-01,-9.806959789064029209e-01,1.005418063791818861e+00
9.080000000000000000e+02,1.725523846996325217e-01,-9.893235981413845970e-01,1.004258685451585142e+00
9.090000000000000000e+02,1.230862047925632974e-01,-9.954779083810127993e-01,1.003058562540030785e+00
9.100000000000000000e+02,7.331230937351265742e-02,-9.991435238496884086e-01,1.001829564325414923e+00
9.110000000000000000e+02,2.335513318102823421e-02,-1.000311280508739742e+00,1.000583889615927369e+00
9.120000000000000000e+02,-2.666043084440875705e-02,-9.989782589665192614e-01,9.993339484179388776e-01
9.130000000000000000e+02,-7.660934379273472150e-02,-9.951477917768825066e-01,9.980922397427799408e-01
9.140000000000000000e+02,-1.263667333815788330e-01,-9.888294551078035122e-01,9.968712266859378612e-01
9.150000000000000000e+02,-1.758082061369690141e-01,-9.800390448009550504e-01,9.956832100017893872e-01
9.160000000000000000e+02,-2.248101583770167611e-01,-9.687985368821041554e-01,9.945402014873029328e-01
9.170000000000000000e+02,-2.732500852211219855e-01,-9.551360326210480700e-01,9.934537985656032300e-01
9.180000000000000000e+02,-3.210068868521743779e-01,-9.390856882784393012e-01,9.924350615208608062e-01
9.190000000000000000e+02,-3.679611712660963430e-01,-9.206876297151345145e-01,9.914943948757301007e-01
9.200000000000000000e+02,-4.139955527518530687e-01,-8.999878520775418389e-01,9.906414344178522402e-01
9.210000000000000000e+02,-4.589949453557301551e-01,-8.770381048097553034e-01,9.898849413696508837e-01
9.220000000000000000e+02,-5.028468505962179202e-01,-8.518957622799444573e-01,9.892327051533742477e-01
9.230000000000000000e+02,-5.454416387102151154e-01,-8.246236803444336738e-01,9.886914561296075155e-01
9.240000000000000000e+02,-5.866728227274368157e-01,-7.952900392080618497e-01,9.882667895819119419e-01
9.250000000000000000e+02,-6.264373246878398582e-01,-7.639681729736698124e-01,9.879631020836685540e-01
9.260000000000000000e+02,-6.646357333365233711e-01,-7.307363863068436771e-01,9.877835412176915186e-01
9.270000000000000000e+02,-7.011725526518655105e-01,-6.956777586742504127e-01,9.877299694280626818e-01
9.280000000000000000e+02,-7.359564405855780755e-01,-6.588799366449714645e-01,9.878029425713790168e-01
9.290000000000000000e+02,-7.689004374178266543e-01,-6.204349147740800818e-01,9.880017035066515074e-01
9.300000000000000000e+02,-7.999221831565306307e-01,-5.804388056162534948e-01,9.883241908256282793e-01
9.310000000000000000e+02,-8.289441234373433609e-01,-5.389915994443863489e-01,9.887670625849767081e-01
9.320000000000000000e+02,-8.558937034095627228e-01,-4.961969142739082184e-01,9.893257346653248074e-01
9.330000000000000000e+02,-8.807035491232581004e-01,-4.521617368177452967e-01,9.899944331562390287e-01
9.340000000000000000e+02,-9.033116359641453208e-01,-4.069961550195380084e-01,9.907662599568620720e-01
9.350000000000000000e+02,-9.236614437151222656e-01,-3.608130828337818841e-01,9.916332705944882475e-01
9.360000000000000000e+02,-9.417020978568113598e-01,-3.137279779409413161e-01,9.925865631020960311e-01
9.370000000000000000e+02,-9.573884967538583979e-01,-2.658585531032484073e-01,9.936163766639344308e-01
9.380000000000000000e+02,-9.706814244090208321e-01,-2.173244818827973490e-01,9.947121986375515590e-01
9.390000000000000000e+02,-9.815476485031606746e-01,-1.682470994576393264e-01,9.958628784918097665e-01
9.400000000000000000e+02,-9.899600034760426270e-01,-1.187490992838372006e-01,9.970567471628728473e-01
9.410000000000000000e+02,-9.958974584402344732e-01,-6.895422636182546583e-02,9.982817403222781216e-01
9.420000000000000000e+02,-9.993451697583257687e-01,-1.898696787390917462e-02,9.995255240704670197e-01
9.430000000000000000e+02,-1.000294518152021306e+00,3.102775803369189206e-02,1.000775621612348010e+00
9.440000000000000000e+02,-9.987431302503366748e-01,8.096491454620872996e-02,1.002019539534891424e+00
9.450000000000000000e+02,-9.946948845230262348e-01,1.306996587723600611e-01,1.003244892386444098e+00
9.460000000000000000e+02,-9.881599015844082512e-01,1.801076538515804792e-01,1.004439524349389545e+00
9.470000000000000000e+02,-9.791545188918292508e-01,2.290653797961719473e-01,1.005591626898043600e+00
9.480000000000000000e+02,-9.677012499020206659e-01,2.774504422912729695e-01,1.006689851438642425e+00
9.490000000000000000e+02,-9.538287277874569758e-01,3.251418786806458128e-01,1.007723416034686847e+00
9.500000000000000000e+02,-9.375716338534246796e-01,3.720204603733170412e-01,1.008682205425948331e+00
9.510000000000000000e+02,-9.189706108347588387e-01,4.179689909150550164e-01,1.009556863650858949e+00
9.520000000000000000e+02,-8.980721612890061323e-01,4.628725989795053342e-01,1.010338878678014973e+00
9.530000000000000000e+02,-8.749285313400309017e-01,5.066190255465068404e-01,1.011020658541909034e+00
9.540000000000000000e+02,-8.495975800627055818e-01,5.490989045496421639e-01,1.011595598560028453e+00
9.550000000000000000e+02,-8.221426348352234292e-01,5.902060362914033353e-01,1.012058139282824509e+00
9.560000000000000000e+02,-7.926323330206532791e-01,6.298376529424359882e-01,1.012403814894926368e+00
9.570000000000000000e+02,-7.611404503735315075e-01,6.678946754611125858e-01,1.012629291845800417e+00
9.580000000000000000e+02,-7.277457166004759337e-01,7.042819612911364047e-01,1.012732397541635798e+00
9.590000000000000000e+02,-6.925316185359191579e-01,7.389085422179323404e-01,1.012712138978599352e+00
9.600000000000000000e+02,-6.555861914250225020e-01,7.716878517891834210e-01,1.012568711241943697e+00
9.610000000000000000e+02,-6.170017988355633864e-01,8.025379417309616015e-01,1.012303495837137302e+00
9.620000000000000000e+02,-5.768749017490153452e-01,8.313816868184124020e-01,1.011919048859623471e+00
9.630000000000000000e+02,-5.353058174080946863e-01,8.581469776888170919e-01,1.011419079050518866e+00
9.640000000000000000e+02,-4.923984685236538206e-01,8.827669011149997802e-01,1.010808415827954665e+00
9.650000000000000000e+02,-4.482601234679038371e-01,9.051799072883949249e-01,1.010092967429279565e+00
9.660000000000000000e+02,-4.030011281034840964e-01,9.253299636935691241e-01,1.009279669349295361e+00
9.670000000000000000e+02,-3.567346299188056680e-01,9.431666951895094630e-01,1.008376423315226145e+00
9.680000000000000000e+02,-3.095762951593301615e-01,9.586455099474759933e-01,1.007392027101184251e+00
9.690000000000000000e+02,-2.616440196619563840e-01,9.717277109305738625e-01,1.006336095554183796e+00
9.700000000000000000e+02,-2.130576341154276909e-01,9.823805926363452512e-01,1.005218973280648243e+00
9.710000000000000000e+02,-1.639386044836104173e-01,9.905775228605258054e-01,1.004051639526836848e+00
9.720000000000000000e+02,-1.144097283405841325e-01,9.962980092775549634e-01,1.002845605878285307e+00
9.730000000000000000e+02,-6.459482787670638160e-02,9.995277506713903248e-01,1.001612807501297109e+00
9.740000000000000000e+02,-1.461844034313686258e-02,1.000258672688547179e+00,1.000365488752346099e+00
9.750000000000000000e+02,3.539449329129049776e-02,9.984889480239826920e-01,9.991160840870227933e-01
9.760000000000000000e+02,8.531894069248963097e-02,9.942230009893582299e-01,9.978770953064179938e-01
9.770000000000000000e+02,1.350300907419575425e-01,9.874714964522603999e-01,9.966609662826410032e-01
9.780000000000000000e+02,1.844036655645705514e-01,9.782513131740319112e-01,9.954799564031250325e-01
9.790000000000000000e+02,2.333162312232721636e-01,9.665855016128682697e-01,9.943460140617206289e-01
9.800000000000000000e+02,2.816455063039156048e-01,9.525032262976724784e-01,9.932706515993835472e-01
9.810000000000000000e+02,3.292706676187992509e-01,9.360396929167325020e-01,9.922648231544746178e-01
9.820000000000000000e+02,3.760726522646358760e-01,9.172360603035006887e-01,9.913388069184242424e-01
9.830000000000000000e+02,4.219344552798108827e-01,8.961393375395101391e-01,9.905020933032008257e-01
9.840000000000000000e+02,4.667414221567863786e-01,8.728022664316708035e-01,9.897632805096382436e-01
9.850000000000000000e+02,5.103815354783699521e-01,8.472831896577522892e-01,9.891299789379923713e-01
9.860000000000000000e+02,5.527456949612575832e-01,8.196459049096893601e-01,9.886087258027956848e-01
9.870000000000000000e+02,5.937279902067420512e-01,7.899595053993522242e-01,9.882049112029986926e-01
9.880000000000000000e+02,6.332259654767096180e-01,7.582982071255167655e-01,9.879227167565710621e-01
9.890000000000000000e+02,6.711408758329854285e-01,7.247411633338675108e-01,9.877650677384751665e-01
9.900000000000000000e+02,7.073779339996788540e-01,6.893722666338835126e-01,9.877335994657630014e-01
9.910000000000000000e+02,7.418465473313730074e-01,6.522799392673148677e-01,9.878286384581340673e-01
9.920000000000000000e+02,7.744605442947387619e-01,6.135569120525778963e-01,9.880491986722108599e-01
9.930000000000000000e+02,8.051383898973676345e-01,5.732999925577094702e-01,9.883929928693320210e-01
9.940000000000000000e+02,8.338033895252531247e-01,5.316098230814467751e-01,9.888564589365274049e-01
9.950000000000000000e+02,8.603838806793254745e-01,4.885906290474805180e-01,9.894348007452681282e-01
9.960000000000000000e+02,8.848134121316995060e-01,4.443499584408955316e-01,9.901220429091386332e-01
9.970000000000000000e+02,9.070309100537442548e-01,3.989984129382083133e-01,9.909110985956977036e-01
9.980000000000000000e+02,9.269808307006546233e-01,3.526493714031755933e-01,9.917938493646402121e-01
9.990000000000000000e+02,9.446132992708133891e-01,3.054187064396349238e-01,9.927612358480517596e-01
